Record ID,Status,Termination Date,Hire Date,Birthdate,Marital Status,Gender,Highest Education,Termination Reason
514,Terminated,7/12/2019,6/18/2019,8/31/1995,Single,Male,A - Not Indic,Voluntary-No Reason Given
515,Terminated,8/2/2019,7/30/2019,8/21/2000,Single,Male,A - Not Indic,Voluntary-No Reason Given
516,Terminated,9/11/2019,8/5/2019,2/21/1999,Single,Female,A - Not Indic,Voluntary-No Reason Given
517,Terminated,8/19/2019,8/14/2019,11/18/1950,Single,Female,A - Not Indic,Voluntary-No Reason Given
518,Terminated,8/29/2019,8/19/2019,2/1/1968,Married,Female,A - Not Indic,Voluntary-No Call/No Show
519,Terminated,8/22/2019,8/21/2019,1/1/1970,Single,Female,A - Not Indic,Voluntary-No Reason Given
520,Terminated,9/11/2019,8/22/2019,2/2/1988,Single,Female,A - Not Indic,Voluntary-No Reason Given
521,Terminated,9/9/2019,8/23/2019,10/19/1965,Single,Male,A - Not Indic,Voluntary-No Call/No Show
522,Terminated,9/30/2019,9/10/2019,11/6/1994,Single,Male,A - Not Indic,Voluntary-No Reason Given
523,Terminated,12/5/2019,9/10/2019,7/22/1999,Single,Female,A - Not Indic,Voluntary-No Call/No Show
524,Terminated,11/4/2019,9/10/2019,2/19/1996,Single,Female,A - Not Indic,Voluntary-No Reason Given
525,Terminated,12/30/2019,9/23/2019,5/20/1976,Married,Female,A - Not Indic,Voluntary-No Reason Given
526,Terminated,10/21/2019,9/30/2019,5/1/1999,Single,Female,A - Not Indic,Voluntary-No Reason Given
527,Terminated,10/18/2019,10/7/2019,9/3/1999,Single,Female,A - Not Indic,Voluntary-No Reason Given
528,Terminated,12/4/2019,10/7/2019,12/20/1998,Single,Female,A - Not Indic,Voluntary-No Reason Given
529,Terminated,11/1/2019,10/7/2019,3/8/1999,Single,Female,A - Not Indic,Voluntary-No Reason Given
530,Terminated,11/25/2019,10/9/2019,6/6/1989,Single,Female,A - Not Indic,Voluntary-No Reason Given
531,Terminated,10/14/2019,10/9/2019,11/27/2000,Single,Female,A - Not Indic,Voluntary-No Reason Given
532,Terminated,10/17/2019,10/10/2019,5/15/1981,Married,Female,A - Not Indic,Voluntary-No Reason Given
533,Terminated,10/21/2019,10/11/2019,1/18/1980,Married,Female,A - Not Indic,Voluntary-No Reason Given
534,Terminated,10/17/2019,10/14/2019,3/24/1971,Single,Female,A - Not Indic,Voluntary-No Reason Given
535,Terminated,11/5/2019,10/21/2019,8/17/2000,Single,Male,A - Not Indic,Voluntary-No Reason Given
536,Terminated,10/23/2019,10/21/2019,2/23/1999,Married,Female,A - Not Indic,Voluntary-No Reason Given
537,Terminated,1/15/2020,10/28/2019,1/21/2000,Single,Female,A - Not Indic,Voluntary-No Reason Given
538,Terminated,11/26/2019,10/28/2019,5/18/2000,Single,Female,A - Not Indic,Voluntary-No Reason Given
539,Terminated,11/8/2019,10/30/2019,3/23/2001,Single,Female,A - Not Indic,Voluntary-No Reason Given
540,Terminated,1/15/2020,10/30/2019,9/4/1980,Single,Female,A - Not Indic,Voluntary-No Call/No Show
541,Terminated,11/8/2019,11/4/2019,11/5/1996,Single,Female,A - Not Indic,Voluntary-No Reason Given
542,Terminated,11/8/2019,11/4/2019,10/25/1999,Single,Male,A - Not Indic,Voluntary-No Reason Given
543,Terminated,11/8/2019,11/4/2019,10/1/2000,Single,Female,A - Not Indic,Voluntary-No Reason Given
544,Terminated,12/9/2019,11/14/2019,7/28/1978,Married,Male,A - Not Indic,Voluntary-No Call/No Show
545,Terminated,2/17/2020,1/8/2020,5/29/1983,Married,Female,A - Not Indic,Voluntary-No Reason Given
546,Terminated,3/3/2020,2/4/2020,5/27/1995,Single,Female,A - Not Indic,Voluntary-No Reason Given
547,Terminated,3/3/2020,2/4/2020,9/15/2000,Single,Male,A - Not Indic,Voluntary-No Reason Given
548,Terminated,3/3/2020,2/4/2020,7/28/1996,Single,Female,A - Not Indic,Voluntary-No Reason Given
549,Terminated,2/17/2020,2/13/2020,3/22/1970,Married,Male,A - Not Indic,Voluntary-No Reason Given
550,Terminated,2/27/2020,2/17/2020,10/7/1995,Single,Male,A - Not Indic,Voluntary-No Call/No Show
551,Terminated,3/10/2020,3/2/2020,6/18/1990,Single,Male,A - Not Indic,Voluntary-No Call/No Show
552,Terminated,4/17/2020,3/3/2020,1/25/1996,Married,Male,A - Not Indic,Voluntary-No Reason Given
553,Terminated,3/6/2020,2/26/2020,10/17/1980,Married,Female,A - Not Indic,Voluntary-No Reason Given
554,Terminated,3/17/2020,3/4/2020,9/24/2000,Single,Male,A - Not Indic,Voluntary-No Reason Given
555,Terminated,3/13/2020,3/9/2020,9/11/1993,Single,Female,A - Not Indic,Voluntary-Dissatisfied with SW
556,Terminated,8/21/2019,11/15/2018,7/10/1955,Single,Female,A - Not Indic,Voluntary-No Reason Given
557,Terminated,1/7/2019,11/15/2018,7/31/1962,Married,Female,A - Not Indic,Voluntary-No Reason Given
558,Terminated,5/10/2019,11/15/2018,11/10/1976,Single,Female,A - Not Indic,Voluntary-No Reason Given
559,Terminated,1/16/2019,11/15/2018,9/20/1965,Married,Male,A - Not Indic,Voluntary-No Reason Given
560,Terminated,7/31/2019,11/15/2018,9/15/1987,Single,Female,A - Not Indic,Voluntary-No Reason Given
561,Terminated,1/10/2020,11/15/2018,2/28/1988,Married,Female,A - Not Indic,Voluntary-No Reason Given
562,Terminated,3/29/2019,11/15/2018,10/30/1999,Single,Male,A - Not Indic,Voluntary-Reloc/Move
563,Terminated,4/9/2019,11/15/2018,8/7/1994,Single,Male,A - Not Indic,Voluntary-No Reason Given
564,Terminated,4/9/2019,3/4/2019,1/1/1970,Single,Male,A - Not Indic,Voluntary-No Call/No Show
565,Terminated,12/27/2019,3/19/2019,5/11/1999,Single,Male,A - Not Indic,Voluntary-No Reason Given
566,Terminated,1/25/2019,11/15/2018,12/11/1958,Married,Male,A - Not Indic,Voluntary-No Call/No Show
567,Terminated,2/12/2020,11/15/2018,7/22/2000,Single,Female,A - Not Indic,Voluntary-No Reason Given
568,Terminated,4/9/2019,12/21/2018,8/1/1996,Single,Male,A - Not Indic,Voluntary-Reloc/Move
569,Terminated,5/22/2019,1/16/2019,12/19/1979,Single,Male,A - Not Indic,Voluntary-No Call/No Show
570,Terminated,8/19/2019,5/28/2019,3/29/1997,Single,Male,A - Not Indic,Voluntary-No Reason Given
571,Terminated,6/12/2019,6/6/2019,9/25/1990,Single,Male,A - Not Indic,Voluntary-No Reason Given
572,Terminated,7/19/2019,6/5/2019,4/20/2000,Single,Male,A - Not Indic,Voluntary-No Reason Given
573,Terminated,10/31/2019,11/15/2018,1/21/1958,Single,Male,A - Not Indic,Voluntary-No Reason Given
574,Terminated,3/1/2019,11/15/2018,9/24/1953,Single,Male,A - Not Indic,Voluntary-No Reason Given
575,Terminated,11/8/2019,11/15/2018,6/27/1995,Single,Male,A - Not Indic,Voluntary-No Reason Given
576,Terminated,9/16/2019,11/15/2018,11/1/1996,Single,Male,A - Not Indic,Voluntary-No Reason Given
577,Terminated,7/1/2019,6/24/2019,8/21/2000,Single,Male,A - Not Indic,Voluntary-No Reason Given
578,Terminated,9/12/2019,7/15/2019,7/20/1996,Single,Male,A - Not Indic,Voluntary-No Reason Given
579,Terminated,12/3/2019,11/26/2019,12/7/2000,Single,Male,A - Not Indic,Voluntary-No Call/No Show
580,Terminated,12/3/2019,11/26/2019,9/27/1998,Single,Male,A - Not Indic,Voluntary-No Call/No Show
581,Terminated,4/17/2020,1/7/2019,7/15/1999,Single,Male,A - Not Indic,Voluntary-No Reason Given
582,Terminated,5/17/2019,11/15/2018,10/5/1976,Single,Male,A - Not Indic,Voluntary-No Reason Given
583,Terminated,10/18/2019,11/15/2018,4/17/1968,Single,Male,A - Not Indic,Voluntary-No Reason Given
584,Terminated,3/2/2020,11/15/2018,4/7/1984,Married,Male,A - Not Indic,Voluntary-No Reason Given
585,Terminated,2/6/2020,11/15/2018,8/18/1989,Single,Female,A - Not Indic,Voluntary-Another Job
586,Terminated,7/24/2019,11/15/2018,9/25/1975,Single,Female,A - Not Indic,Voluntary-No Reason Given
587,Terminated,12/6/2019,11/15/2018,1/16/1984,Single,Male,A - Not Indic,Voluntary-Reloc/Move
588,Terminated,2/15/2019,11/15/2018,10/31/1962,Single,Female,A - Not Indic,Voluntary-Another Job
589,Terminated,5/7/2019,11/15/2018,11/17/1997,Single,Male,A - Not Indic,Voluntary-Personal Reasons
590,Terminated,4/30/2019,4/11/2019,8/5/1996,Married,Female,A - Not Indic,Voluntary-No Reason Given
591,Terminated,5/17/2019,4/22/2019,1/20/1992,Single,Female,A - Not Indic,Voluntary-No Call/No Show
592,Terminated,9/27/2019,9/13/2010,3/5/1988,Single,Male,A - Not Indic,Voluntary-No Reason Given
593,Terminated,6/28/2019,11/15/2018,12/1/1976,Married,Male,A - Not Indic,Voluntary-No Reason Given
594,Terminated,1/10/2020,7/2/2014,6/8/1987,Single,Male,A - Not Indic,Voluntary-No Reason Given
595,Terminated,3/1/2019,11/15/2018,5/27/1973,Single,Male,A - Not Indic,Voluntary-No Reason Given
596,Terminated,6/28/2019,11/15/2018,11/29/1962,Single,Female,A - Not Indic,Voluntary-No Reason Given
597,Terminated,6/21/2019,11/26/2018,6/17/1971,Single,Male,A - Not Indic,Voluntary-No Reason Given
598,Terminated,3/11/2019,2/11/2019,7/11/1977,Not Indicated,Female,A - Not Indic,Voluntary-Personal Reasons
599,Terminated,1/10/2019,11/15/2018,7/6/1994,Married,Female,A - Not Indic,Voluntary-Personal Reasons
600,Terminated,1/14/2019,12/7/2018,7/8/1972,Single,Female,A - Not Indic,Voluntary-No Call/No Show
601,Terminated,1/25/2019,12/13/2018,7/30/1974,Married,Female,A - Not Indic,Voluntary-No Call/No Show
602,Terminated,1/8/2019,12/18/2018,11/25/1991,Single,Female,A - Not Indic,Voluntary-No Call/No Show
603,Terminated,1/11/2019,11/15/2018,3/7/1997,Single,Male,A - Not Indic,Voluntary-Another Job
604,Terminated,1/25/2019,11/15/2018,10/8/1980,Single,Female,A - Not Indic,Voluntary-Another Job
605,Terminated,1/7/2019,11/15/2018,8/31/1994,Married,Female,A - Not Indic,Voluntary-No Call/No Show
606,Terminated,2/20/2019,11/27/2018,5/22/1976,Single,Female,A - Not Indic,Voluntary-No Call/No Show
607,Terminated,1/18/2019,10/15/2018,9/8/1994,Single,Female,A - Not Indic,Voluntary-No Reason Given
608,Terminated,1/18/2019,10/15/2018,1/15/1969,Married,Female,A - Not Indic,Voluntary-No Reason Given
609,Terminated,1/15/2019,1/9/2019,10/24/1991,Married,Male,A - Not Indic,Voluntary-No Call/No Show
610,Terminated,1/18/2019,1/9/2019,10/27/1961,Married,Female,A - Not Indic,Voluntary-Personal Reasons
611,Terminated,4/2/2019,1/9/2019,2/16/1990,Married,Female,A - Not Indic,Voluntary-Health
612,Terminated,1/17/2019,1/10/2019,3/12/1993,Single,Male,A - Not Indic,Voluntary-Return To School
613,Terminated,1/17/2019,1/9/2019,9/8/2000,Single,Female,A - Not Indic,Voluntary-No Call/No Show
614,Terminated,1/23/2019,1/21/2019,8/3/1993,Single,Male,A - Not Indic,Voluntary-Return To School
615,Terminated,1/29/2019,1/28/2019,4/7/1988,Single,Male,A - Not Indic,Voluntary-No Call/No Show
616,Terminated,3/19/2019,2/26/2019,12/14/1975,Single,Female,A - Not Indic,Voluntary-No Call/No Show
617,Terminated,4/12/2019,3/28/2019,1/10/2001,Single,Female,A - Not Indic,Voluntary-No Reason Given
618,Terminated,4/10/2019,4/9/2019,6/29/2000,Single,Female,A - Not Indic,Voluntary-No Call/No Show
619,Terminated,5/24/2019,5/21/2019,11/7/1975,Married,Female,A - Not Indic,Voluntary-No Call/No Show
620,Terminated,7/8/2019,11/15/2018,3/5/1975,Married,Female,A - Not Indic,Voluntary-Personal Reasons
621,Terminated,1/28/2019,11/15/2018,10/20/1956,Single,Male,A - Not Indic,Voluntary-No Call/No Show
622,Terminated,3/28/2019,11/15/2018,2/15/1961,Married,Female,A - Not Indic,Voluntary-No Call/No Show
623,Terminated,5/17/2019,11/15/2018,1/15/1973,Married,Male,A - Not Indic,Voluntary-No Call/No Show
624,Terminated,6/14/2019,11/15/2018,12/3/1995,Single,Female,A - Not Indic,Voluntary-No Reason Given
625,Terminated,9/16/2019,11/15/2018,10/19/1955,Single,Female,A - Not Indic,Voluntary-Personal Reasons
626,Terminated,7/22/2019,11/15/2018,12/19/1991,Single,Female,A - Not Indic,Voluntary-Another Job
627,Terminated,9/10/2019,11/15/2018,12/1/1982,Single,Female,A - Not Indic,Voluntary-Personal Reasons
628,Terminated,2/19/2019,11/15/2018,10/13/1962,Single,Female,A - Not Indic,Voluntary-Personal Reasons
629,Terminated,9/6/2019,11/15/2018,6/2/1968,Married,Female,A - Not Indic,Voluntary-Health
630,Terminated,1/14/2019,11/15/2018,6/20/1992,Single,Female,A - Not Indic,Voluntary-Return To School
631,Terminated,1/7/2019,11/15/2018,5/5/1951,Married,Female,A - Not Indic,Voluntary-No Call/No Show
632,Terminated,3/16/2019,11/15/2018,10/3/1975,Married,Female,A - Not Indic,Voluntary-Personal Reasons
633,Terminated,8/12/2019,11/15/2018,8/26/1996,Single,Female,A - Not Indic,Voluntary-Reloc/Move
634,Terminated,5/14/2019,11/15/2018,1/23/1996,Single,Male,A - Not Indic,Voluntary-Another Job
635,Terminated,2/19/2019,11/15/2018,1/2/1997,Single,Female,A - Not Indic,Voluntary-Personal Reasons
636,Terminated,1/7/2019,11/15/2018,6/30/1973,Married,Male,A - Not Indic,Voluntary-Another Job
637,Terminated,1/7/2019,11/15/2018,3/27/1980,Single,Female,A - Not Indic,Voluntary-Another Job
638,Terminated,7/18/2019,11/15/2018,1/7/1981,Single,Female,A - Not Indic,Voluntary-No Reason Given
639,Terminated,5/17/2019,11/15/2018,6/20/1983,Married,Male,A - Not Indic,Voluntary-No Call/No Show
640,Terminated,4/12/2019,11/15/2018,4/27/1968,Single,Female,A - Not Indic,Voluntary-Reloc/Move
641,Terminated,8/21/2019,12/7/2018,4/10/1961,Married,Female,A - Not Indic,Voluntary-Personal Reasons
642,Terminated,3/22/2019,12/13/2018,5/12/1984,Single,Female,A - Not Indic,Voluntary-No Call/No Show
643,Terminated,4/8/2020,11/20/2018,8/7/1946,Married,Male,A - Not Indic,Voluntary-No Call/No Show
646,Terminated,1/10/2019,1/9/2019,10/18/1972,Single,Female,A - Not Indic,Voluntary-No Call/No Show
647,Terminated,4/19/2019,1/24/2019,10/5/1998,Single,Female,A - Not Indic,Voluntary-Another Job
648,Terminated,2/11/2019,2/8/2019,7/28/2000,Single,Female,A - Not Indic,Voluntary-No Call/No Show
649,Terminated,12/4/2019,2/14/2019,3/12/1968,Single,Female,A - Not Indic,Voluntary-Personal Reasons
650,Terminated,3/5/2019,2/26/2019,9/24/1975,Single,Female,A - Not Indic,Voluntary-No Call/No Show
651,Terminated,3/2/2020,3/6/2019,10/11/1996,Single,Male,A - Not Indic,Voluntary-Personal Reasons
652,Terminated,3/7/2019,3/7/2019,3/7/1995,Single,Male,A - Not Indic,Voluntary-No Call/No Show
653,Terminated,3/19/2019,3/12/2019,6/12/1972,Single,Female,A - Not Indic,Voluntary-No Call/No Show
654,Terminated,4/2/2019,3/12/2019,10/22/1991,Single,Female,A - Not Indic,Voluntary-Personal Reasons
655,Terminated,4/17/2019,3/11/2019,8/15/1971,Single,Female,A - Not Indic,Voluntary-Health
656,Terminated,5/23/2019,3/20/2019,9/22/1993,Single,Female,A - Not Indic,Voluntary-No Child Care
657,Terminated,4/3/2019,4/2/2019,12/8/1971,Single,Female,A - Not Indic,Voluntary-No Reason Given
658,Terminated,12/16/2019,4/9/2019,10/7/1991,Married,Female,A - Not Indic,Voluntary-Personal Reasons
659,Terminated,8/19/2019,4/9/2019,10/24/1999,Single,Male,A - Not Indic,Voluntary-Personal Reasons
660,Terminated,4/19/2019,4/12/2019,10/11/1967,Single,Female,A - Not Indic,Voluntary-No Call/No Show
661,Terminated,7/19/2019,4/16/2019,3/20/1995,Single,Female,A - Not Indic,Voluntary-No Reason Given
662,Terminated,6/11/2019,4/23/2019,5/21/1998,Single,Female,A - Not Indic,Voluntary-No Call/No Show
663,Terminated,5/7/2019,4/26/2019,2/8/1960,Single,Female,A - Not Indic,Voluntary-Another Job
664,Terminated,3/13/2020,4/30/2019,8/15/1973,Single,Female,A - Not Indic,Voluntary-Another Job
665,Terminated,5/7/2019,5/6/2019,3/8/1996,Single,Female,A - Not Indic,Voluntary-No Call/No Show
666,Terminated,5/7/2019,5/6/2019,8/19/1982,Married,Female,A - Not Indic,Voluntary-No Call/No Show
667,Terminated,6/11/2019,5/6/2019,3/3/1974,Single,Female,A - Not Indic,Voluntary-No Call/No Show
668,Terminated,5/9/2019,5/7/2019,9/25/1991,Single,Female,A - Not Indic,Voluntary-No Call/No Show
669,Terminated,9/30/2019,5/21/2019,8/14/1999,Single,Female,A - Not Indic,Voluntary-No Reason Given
670,Terminated,9/30/2019,5/28/2019,2/16/1988,Single,Female,A - Not Indic,Voluntary-No Reason Given
671,Terminated,7/8/2019,5/28/2019,8/16/1998,Married,Female,A - Not Indic,Voluntary-Personal Reasons
672,Terminated,6/11/2019,5/29/2019,12/11/1973,Single,Male,A - Not Indic,Voluntary-No Call/No Show
673,Terminated,5/31/2019,5/29/2019,8/20/1969,Married,Male,A - Not Indic,Voluntary-No Call/No Show
674,Terminated,7/18/2019,5/29/2019,6/27/1993,Single,Male,A - Not Indic,Voluntary-No Call/No Show
675,Terminated,8/19/2019,5/31/2019,5/10/1976,Married,Male,A - Not Indic,Voluntary-Personal Reasons
676,Terminated,1/6/2020,5/31/2019,9/5/1995,Single,Female,A - Not Indic,Voluntary-Another Job
677,Terminated,6/11/2019,6/1/2019,9/17/1987,Single,Male,A - Not Indic,Voluntary-No Call/No Show
678,Terminated,6/5/2019,6/4/2019,3/21/2001,Single,Female,A - Not Indic,Voluntary-No Call/No Show
679,Terminated,6/5/2019,6/4/2019,12/18/1979,Single,Female,A - Not Indic,Voluntary-No Call/No Show
680,Terminated,8/19/2019,6/4/2019,9/4/1999,Single,Male,A - Not Indic,Voluntary-No Call/No Show
681,Terminated,6/25/2019,6/10/2019,9/30/1993,Single,Female,A - Not Indic,Voluntary-No Call/No Show
682,Terminated,7/23/2019,6/11/2019,8/26/1976,Single,Female,A - Not Indic,Voluntary-No Call/No Show
683,Terminated,12/20/2019,6/12/2019,6/9/1992,Single,Male,A - Not Indic,Voluntary-No Call/No Show
684,Terminated,6/28/2019,6/19/2019,8/21/1978,Single,Female,A - Not Indic,Voluntary-No Call/No Show
685,Terminated,7/11/2019,6/28/2019,8/22/1989,Single,Male,A - Not Indic,Voluntary-Personal Reasons
686,Terminated,7/8/2019,7/1/2019,11/25/1994,Single,Female,A - Not Indic,Voluntary-No Call/No Show
687,Terminated,7/8/2019,7/2/2019,8/21/1967,Single,Female,A - Not Indic,Voluntary-No Call/No Show
688,Terminated,9/10/2019,7/8/2019,7/27/1983,Single,Female,A - Not Indic,Voluntary-No Child Care
689,Terminated,8/7/2019,7/8/2019,2/7/1967,Married,Female,A - Not Indic,Voluntary-No Reason Given
690,Terminated,10/2/2019,7/9/2019,8/18/1976,Single,Female,A - Not Indic,Voluntary-No Call/No Show
691,Terminated,2/24/2020,7/9/2019,5/1/1998,Single,Female,A - Not Indic,Voluntary-Personal Reasons
692,Terminated,8/28/2019,7/10/2019,6/15/1987,Single,Female,A - Not Indic,Voluntary-No Call/No Show
693,Terminated,1/27/2020,7/10/2019,4/18/1994,Single,Female,A - Not Indic,Voluntary-Personal Reasons
694,Terminated,7/12/2019,7/11/2019,2/23/1966,Single,Female,A - Not Indic,Voluntary-Health
695,Terminated,10/2/2019,7/12/2019,6/21/1977,Single,Male,A - Not Indic,Voluntary-No Call/No Show
696,Terminated,8/3/2019,7/16/2019,10/23/1989,Single,Male,A - Not Indic,Voluntary-No Call/No Show
697,Terminated,8/26/2019,7/16/2019,6/26/1998,Single,Female,A - Not Indic,Voluntary-No Call/No Show
698,Terminated,7/22/2019,7/19/2019,10/1/1994,Single,Male,A - Not Indic,Voluntary-No Reason Given
699,Terminated,10/9/2019,7/23/2019,3/3/1984,Married,Female,A - Not Indic,Voluntary-Personal Reasons
700,Terminated,7/31/2019,7/23/2019,9/10/1973,Married,Female,A - Not Indic,Voluntary-No Call/No Show
701,Terminated,7/24/2019,7/23/2019,6/14/1969,Single,Female,A - Not Indic,Voluntary-No Call/No Show
702,Terminated,11/6/2019,7/23/2019,6/26/1991,Single,Male,A - Not Indic,Voluntary-No Call/No Show
703,Terminated,7/26/2019,7/24/2019,5/9/2001,Single,Female,A - Not Indic,Voluntary-No Call/No Show
704,Terminated,3/6/2020,7/24/2019,1/27/1976,Single,Female,A - Not Indic,Voluntary-Personal Reasons
705,Terminated,7/30/2019,7/25/2019,1/22/1969,Single,Female,A - Not Indic,Voluntary-No Call/No Show
706,Terminated,7/29/2019,7/25/2019,3/18/1985,Single,Female,A - Not Indic,Voluntary-No Call/No Show
707,Terminated,3/4/2020,7/30/2019,8/15/1958,Single,Female,A - Not Indic,Voluntary-No Call/No Show
708,Terminated,7/31/2019,7/30/2019,1/16/1975,Married,Female,A - Not Indic,Voluntary-No Call/No Show
709,Terminated,8/23/2019,7/31/2019,4/22/1995,Married,Male,A - Not Indic,Voluntary-Another Job
710,Terminated,12/13/2019,8/6/2019,11/12/1970,Single,Female,A - Not Indic,Voluntary-Personal Reasons
711,Terminated,9/6/2019,8/6/2019,2/24/1956,Single,Male,A - Not Indic,Voluntary-No Call/No Show
712,Terminated,8/26/2019,8/7/2019,1/10/1995,Single,Female,A - Not Indic,Voluntary-Personal Reasons
713,Terminated,8/29/2019,8/12/2019,11/14/1987,Single,Female,A - Not Indic,Voluntary-No Call/No Show
714,Terminated,8/14/2019,8/13/2019,3/25/1995,Married,Female,A - Not Indic,Voluntary-No Call/No Show
715,Terminated,8/14/2019,8/13/2019,3/21/1979,Single,Female,A - Not Indic,Voluntary-No Call/No Show
716,Terminated,8/15/2019,8/14/2019,3/8/1994,Married,Female,A - Not Indic,Voluntary-No Call/No Show
717,Terminated,8/23/2019,8/22/2019,5/11/1980,Married,Female,A - Not Indic,Voluntary-No Call/No Show
718,Terminated,8/26/2019,8/23/2019,7/19/1999,Single,Female,A - Not Indic,Voluntary-No Call/No Show
719,Terminated,10/10/2019,8/27/2019,5/28/1992,Married,Female,A - Not Indic,Voluntary-No Call/No Show
720,Terminated,9/11/2019,8/29/2019,5/4/1983,Single,Female,A - Not Indic,Voluntary-No Child Care
721,Terminated,12/16/2019,9/3/2019,9/14/1975,Single,Female,A - Not Indic,Voluntary-Personal Reasons
722,Terminated,9/11/2019,9/4/2019,5/14/2001,Single,Female,A - Not Indic,Voluntary-No Call/No Show
723,Terminated,10/21/2019,9/10/2019,1/6/1992,Married,Female,A - Not Indic,Voluntary-Personal Reasons
724,Terminated,2/21/2020,9/11/2019,12/8/1989,Single,Female,A - Not Indic,Voluntary-No Call/No Show
725,Terminated,10/8/2019,9/26/2019,8/4/1986,Single,Female,A - Not Indic,Voluntary-No Call/No Show
726,Terminated,12/6/2019,9/30/2019,10/10/1956,Married,Male,A - Not Indic,Voluntary-Personal Reasons
727,Terminated,10/29/2019,10/1/2019,6/10/2000,Single,Male,A - Not Indic,Voluntary-Another Job
728,Terminated,12/11/2019,10/3/2019,3/11/2000,Single,Male,A - Not Indic,Voluntary-Another Job
729,Terminated,12/6/2019,10/16/2019,6/27/1992,Married,Female,A - Not Indic,Voluntary-No Call/No Show
730,Terminated,10/25/2019,10/21/2019,8/23/1995,Single,Female,A - Not Indic,Voluntary-No Call/No Show
731,Terminated,10/22/2019,10/21/2019,5/19/1983,Single,Female,A - Not Indic,Voluntary-Personal Reasons
732,Terminated,11/27/2019,10/24/2019,8/12/1983,Single,Male,A - Not Indic,Voluntary-Another Job
733,Terminated,12/13/2019,11/5/2019,7/1/1997,Single,Female,A - Not Indic,Voluntary-No Call/No Show
734,Terminated,1/3/2020,11/13/2019,3/2/1998,Single,Female,A - Not Indic,Voluntary-No Call/No Show
735,Terminated,12/5/2019,12/4/2019,7/1/1964,Single,Male,A - Not Indic,Voluntary-No Call/No Show
736,Terminated,12/11/2019,12/5/2019,7/2/1972,Single,Female,A - Not Indic,Voluntary-No Call/No Show
737,Terminated,1/22/2020,12/6/2019,10/19/1988,Single,Male,A - Not Indic,Voluntary-No Call/No Show
738,Terminated,12/13/2019,12/12/2019,12/21/1990,Single,Female,A - Not Indic,Voluntary-No Call/No Show
739,Terminated,3/26/2020,12/16/2019,4/5/1989,Single,Male,A - Not Indic,Voluntary-Another Job
740,Terminated,12/19/2019,12/18/2019,7/23/2000,Single,Female,A - Not Indic,Voluntary-No Call/No Show
741,Terminated,2/13/2020,12/19/2019,11/15/1972,Single,Female,A - Not Indic,Voluntary-No Call/No Show
742,Terminated,1/10/2020,1/9/2020,7/12/1973,Single,Female,A - Not Indic,Voluntary-No Call/No Show
743,Terminated,1/27/2020,1/10/2020,12/12/1963,Married,Male,A - Not Indic,Voluntary-Personal Reasons
744,Terminated,2/5/2020,1/15/2020,9/2/1966,Single,Female,A - Not Indic,Voluntary-No Call/No Show
745,Terminated,1/31/2020,1/27/2020,4/16/1995,Single,Female,A - Not Indic,Voluntary-No Call/No Show
746,Terminated,1/31/2020,1/27/2020,10/10/1995,Married,Female,A - Not Indic,Voluntary-No Call/No Show
747,Terminated,2/3/2020,1/30/2020,9/21/1998,Single,Male,A - Not Indic,Voluntary-No Call/No Show
748,Terminated,2/4/2020,1/30/2020,11/1/1977,Married,Female,A - Not Indic,Voluntary-No Call/No Show
749,Terminated,2/28/2020,2/4/2020,5/4/2001,Single,Female,A - Not Indic,Voluntary-Personal Reasons
750,Terminated,3/16/2020,2/10/2020,2/22/2001,Single,Female,A - Not Indic,Voluntary-Personal Reasons
751,Terminated,2/18/2020,2/11/2020,7/15/1958,Married,Male,A - Not Indic,Voluntary-No Call/No Show
752,Terminated,2/18/2020,2/17/2020,2/11/1972,Single,Female,A - Not Indic,Voluntary-No Call/No Show
753,Terminated,2/24/2020,2/18/2020,8/5/1997,Single,Male,A - Not Indic,Voluntary-No Call/No Show
754,Terminated,3/2/2020,2/24/2020,2/16/1999,Single,Female,A - Not Indic,Voluntary-Personal Reasons
755,Terminated,3/6/2020,2/26/2020,5/6/1978,Single,Female,A - Not Indic,Voluntary-No Call/No Show
756,Terminated,3/9/2020,3/2/2020,6/3/1956,Married,Male,A - Not Indic,Voluntary-No Call/No Show
757,Terminated,3/11/2020,3/3/2020,11/11/1944,Single,Female,A - Not Indic,Voluntary-No Call/No Show
758,Terminated,3/18/2020,3/9/2020,1/2/1981,Single,Female,A - Not Indic,Voluntary-No Call/No Show
759,Terminated,3/13/2020,3/9/2020,8/25/1983,Single,Female,A - Not Indic,Voluntary-No Call/No Show
760,Terminated,1/11/2019,11/15/2018,8/10/1959,Married,Female,A - Not Indic,Voluntary-No Call/No Show
761,Terminated,6/12/2019,11/15/2018,7/3/1963,Single,Female,A - Not Indic,Voluntary-Another Job
762,Terminated,5/23/2019,11/15/2018,9/29/1977,Married,Female,A - Not Indic,Voluntary-Another Job
763,Terminated,7/12/2019,11/15/2018,7/19/1965,Single,Female,A - Not Indic,Voluntary-Another Job
764,Terminated,1/14/2019,11/15/2018,6/18/1968,Married,Female,A - Not Indic,Voluntary-No Call/No Show
765,Terminated,6/12/2019,11/15/2018,4/23/1976,Single,Female,A - Not Indic,Voluntary-Another Job
766,Terminated,1/7/2019,11/15/2018,10/25/1971,Married,Female,A - Not Indic,Voluntary-Another Job
767,Terminated,12/2/2019,11/15/2018,1/1/1955,Married,Male,A - Not Indic,Voluntary-Personal Reasons
